Titre,Nom_Entreprise,Adresse,Salaire,Descriptif_du_poste,Date_de_publication,métier_sc,loc_sc,Date_sc,Identifiant,Experiences,contrat
Ingénieur Développeur Full Stack - Niveau Senior F/H,welinkit,Nantes (44),45 000 € par an,"Nantes (44)
CDI
45 000 € par an
Missions
Notre client est un éditeur de logiciels innovants dédiés au secteur de la restauration. La société a été créée il y a un peu plus de 6 ans, elle compte aujourd’hui une soixantaine de collaborateurs répartis entre Paris, Nantes et La Roche-sur-Yon (85). Notre client a finalisé début mai 2018 sa 3ème levée de fonds et ses perspectives de développement sont excellentes, notamment à l’international. Plus de 4.000 restaurateurs utilisent ses logiciels pour gérer quotidiennement leurs recettes, les commandes fournisseurs, les réceptions, les stocks, la production, les équipements, la mesure du gaspillage alimentaire, …
Notre client recrute un développeur Full Stack expérimenté afin de renforcer son équipe de développement basée à Nantes. Il/elle aura pour principales missions de :
Développer de nouvelles fonctionnalités
Dérouler les tests et valider les développements
Gérer la maintenance corrective et évolutive de l’application
Rédiger la documentation associée
Faire monter en compétences les développeurs juniors
Participer à la roadmap technique et être force de proposition sur tous les sujets

Vous intégrerez l'équipe de développeurs et vous serez en relation étroite au quotidien avec le manager et les product owner. Vous serez également amené à être en contact occasionnellement avec les correspondants clients.


Profil recherché
5 années d'expérience minimum en développement web
Solide maîtrise des technologies SQL/Postgre SQL, HTML/CSS, JavaScript et Framework Vue.JS
Sens de l'entraide, du travail en équipe et du partage des connaissances
Goût prononcé pour l’innovation et la veille technologique
il y a 9 jours
- Continuer pour postuler
Signaler cette offre d'emploi",07/10/2019,developer,Nantes,16/10/2019,vjk=a06f6d5b0375db46,senior,cdi
LEAD DÉVELOPPEUSE/DÉVELOPPEUR FULL STACK F/H,INSIDE NANTES,Nantes (44),vide,"Nantes (44)
CDI
MISSIONS

Effectuer le support, l’accompagnement et la formation technique de l’équipe
Favoriser et participer à l’amélioration des pratiques de développements
Participer aux développements
Etre garant de la qualité de la réalisation
Environnement Technique :
Unix, Debian, Apache 2, MySQL 5.5, Symfony 2.8, Doctrine, RabbitMQ, Redis, Wowza Engine, HTML 5 + jQuery, CSS 3 + Bootstrap 3, Flash, Action Script 3, WebRTC, Wowza Media Server, Cordoba / PhoneGap

Nous utilisons également les outils suivants :
Gettext, Git, Atlassian Bitbucket, Atlassian JI
Profil recherché Tu disposes d’une expérience en développement Web sur une stack LAMP avec différents framework MVC. Tu as une première expérience de Lead (recrutement et accompagnement de développeurs plus juniors).

En tant que futur Insider tu es passionné par ton métier, tu mènes une veille régulière et est force de proposition tout en étant pragmatique. Ta rigueur et ton exigence technique sont reconnus par tous.

La bonne humeur et l’initiative sont des critères importants pour devenir notre prochain Insider !

Si ce challenge t’intéresse, n’hésites plus et rejoins l’aventure Inside !
Entreprise L’agence novatrice INSIDE Nantes, spécialisée dans la transformation numérique recherche son futur talent !

Au coeur de l'ancienne cantine numérique de Nantes soit en plein coeur du quartier digital de la Madeleine, nous recherchons un/une LEAD DÉVELOPPEUSE/DÉVELOPPEUR FULL STACK
Apec.fr - il y a 12 jours
- Continuer pour postuler
Signaler cette offre d'emploi",04/10/2019,developer,Nantes,16/10/2019,vjk=596e7df10cc8d2b3,vide,cdi
Développeur front-end React - H/F,Seyos,Nantes (44),35 000 € - 55 000 € par an,"Nantes (44)
Temps plein, CDI
35 000 € - 55 000 € par an
Seyos est un cabinet de recrutement spécialisé dans les métiers de l'IT. Nous proposons aux candidats des opportunités professionnelles uniquement au sein de clients finaux : éditeurs de logiciels, startups, DSI.

Notre client est une société de 200 personnes, présent en France et à l'international qui édite des solutions logicielles destinées au e-commerce.

Il recherche un(e) développeur front-end React pour renforcer leur équipe.

Votre rôle :
Développer des innovations front impactantes
Participer à la création d'interfaces pour apporter la meilleure expérience utilisateur possible
Participer à la réflexion et à la construction de nouvelles architectures front-end pour nos applications temps réel
Exploiter des API RESTful
Localisation : Gare-sud
Rémunération : 35 000 - 55 000 Euros

Votre profil :
Vous êtes passionné(e) et bon(ne) communicant(e).
Le produit et l'utilisateur sont au coeur de vos préoccupations.
Les pré-processeurs Less ou Sass n'ont pas de secret pour vous.
Vous avez un très bon niveau en Javascript (ES6), vous savez architecturer une application et vous avez idéalement déjà pratiqué avec React, Redux.
Vous aimez les responsabilités, les challenges, et êtes force de proposition.
Vous effectuez souvent de la veille technique.
Les + :
Rejoignez une entreprise internationale en pleine croissance
Travaillez dans un contexte exigeant avec une très bonne ambiance (séminaires, barbecues le midi, organisation de meetups...)
Accessible en transport
il y a 8 jours
- Continuer pour postuler
Signaler cette offre d'emploi",08/10/2019,developer,Nantes,16/10/2019,vjk=8a7aa25e186a71f8,vide,cdi
Développeur Full Stack JavaScript/ Node.JS,NOVA TECHNOLOGY,Nantes (44),36 € - 44 € par heure,"Nantes (44)
36 € - 44 € par heure
Nous recherchons un analyste développeur full stack JavaScript / Node.JS, dans le cadre d’un projet IoT d’interopérabilité entre des objets et des services.

Vous aurez pour mission :
Conception, développement d’API sous Apigee / Node.js dans un contexte IoT
Mise en place DevOps PIC - Tests Unitaires
Validation, tests de non-régression APIs
Tests d’API externes IoT
Développement d’un front de démonstration
Développement de blocs fonctionnels sous langage graphique type scratch

De formation Bac+2 à Bac+5 vous avez une maitrise de JavaScript et vous souhaitez investir dans le monde de l’IoT
carriere-info - il y a 30+ jours
- Continuer pour postuler
Signaler cette offre d'emploi",16/09/2019,developer,Nantes,16/10/2019,vjk=53183bda653a61a2&advn=2715648309700515,vide,vide
Développeur Front-end Javascript Angular NodeJS - Nantes - F...,TECH VALLEY,Nantes (44),vide,"Nantes (44)
TECH VALLEY est une société de Consulting en Systèmes d’Informations, et d’Expertise en ingénierie informatique, constituée d’une équipe de consultants, d’ingénieurs, et d’experts.
Nous mettons en avant une vision fédératrice de la qualité des SI : robustesse, efficacité, dimensionnement, sécurité, performance, évolutivité, conformité, optimisation.
Nous intervenons au national dans l’accompagnement des Grands Comptes et des ETI secteurs industrie, médical, telecom, finance, énergie, sur la transition de l’industrialisation des systèmes d’informations, principalement sur les architectures fonctionnelles, les process de développement et intégration, la Qualité et sécurité des systèmes d’informations, la fiabilité et les performances, ainsi que sur les architectures techniques et opérationnelles, les process de production et changement.
Le siège de la société se situe à Perpignan Tecnosud, nos agences couvrent nos interventions à Toulouse, Bordeaux, Nantes, Lille, Paris, Lyon, Montpellier, Aix, Sophia Antipolis.

Intitulé du poste : Consultant Développement Front-end Javascript Angular NodeJS

Site : Nantes

Postes ouverts au recrutement :
. Concepteur-développeur
. Lead developer
. Architecte Application

Vos compétences techniques :
. Javascript, Ajax
. Frameworks parmi Angular, Jquery, ReactJS, ExtJS, Node.JS
. Webstorm
. web services, XML, Api Rest
. HTML5 et CSS ; Bootstrap
. SVN, GIT, ou équivalent

Votre expérience, votre sens du service, votre goût du travail en équipe et vos qualités relationnelles font partie de vos atouts, rejoignez la team TECH VALLEY !

TECH VALLEY - Consultants en Systèmes et Technologies de l’Information - France
carriere-info - il y a 8 mois
- Continuer pour postuler
Signaler cette offre d'emploi",16/02/2019,developer,Nantes,16/10/2019,vjk=2e9086c8f2974fc2&advn=2715648309700515,vide,vide
Développeur back-end scala - H/F,Seyos,Nantes (44),35 000 € - 55 000 € par an,"Nantes (44)
Temps plein, CDI
35 000 € - 55 000 € par an
Seyos est un cabinet de recrutement spécialisé dans les métiers de l'IT. Nous proposons aux candidats des opportunités professionnelles uniquement au sein de clients finaux : éditeurs de logiciels, startups, DSI.

Notre client est une société de 200 personnes, présent en France et à l'international qui édite des solutions logiciels destinées au e-commerce.

Il recherche un(e) développeur back-end Scala pour renforcer leur équipe.

En qualité de Back-end Engineer, vous avez pour mission de spécifier, architecturer, implémenter, tester, livrer, monitorer.

En bref, vous serez en charge de concevoir et développer le produit.

c'est que vous soyez le plus autonome possible sur votre poste tout en appréciant la collaboration, la communication et le partage.

Intégré dans des ""swarms"", de petites équipes travaillant en Scrum, chacune dédiée à une thématique du produit, chacun est amené à réfléchir et à contribuer à l'amélioration et l'innovation du produit et de son socle technique.

Localisation : Gare-sud
Rémunération : 35 000 - 55 000 Euros

Votre profil :
Vous possédez un minimum de 4 ans d'expérience professionnelle en développement
Vous maîtrisez Scala et son écosystème
Vous maîtrisez du développement en architecture micro-services (via Docker)
Vous produisez un code de qualité, simple, scalable, et performant
Vous êtes créatif, et aimez les challenges
Bon communiquant, vous aimez collaborer en équipe, et adhérez aux principes Agile
Les + :
Rejoignez une entreprise internationale en pleine croissance
Travaillez dans un contexte exigeant avec une très bonne ambiance (séminaires, barbecues le midi, organisation de meetups...)
Accessible en transport
il y a 8 jours
- Continuer pour postuler
Signaler cette offre d'emploi",08/10/2019,developer,Nantes,16/10/2019,vjk=5b95f8887f9f31be,vide,cdi
Ingénieur Lead Développeur Full Stack & Référent technique F...,welinkit,Nantes (44),50 000 € par an,"Nantes (44)
CDI
50 000 € par an
Missions
Notre client est un éditeur de logiciels innovants dédiés au secteur de la restauration. La société a été créée il y a un peu plus de 6 ans, elle compte aujourd’hui une soixantaine de collaborateurs répartis entre Paris, Nantes et La Roche-sur-Yon (85). Notre client a finalisé début mai 2018 sa 3ème levée de fonds et ses perspectives de développement sont excellentes, notamment à l’international. Plus de 4.000 restaurateurs utilisent ses logiciels pour gérer quotidiennement leurs recettes, les commandes fournisseurs, les réceptions, les stocks, la production, les équipements, la mesure du gaspillage alimentaire, …
Notre client recrute son/sa Lead Développeur Full Stack qui aura pour principales missions de :
Manager opérationnellement une équipe de plusieurs développeurs (de niveau junior à confirmé)
Participer avec l'équipe aux développements de nouvelles fonctionnalités
Dérouler les tests et valider les développements
Gérer la maintenance corrective et évolutive de l’application
Trouver des solutions pour optimiser et améliorer les techniques de développement
Rédiger la documentation associée
Participer à la roadmap technique et être force de proposition sur tous les sujets

Vous intégrerez l'équipe de développeurs et vous serez en relation étroite au quotidien avec le manager et les product owner. Vous serez également amené à être en contact occasionnellement avec les correspondants clients. Vous serez amené à évoluer de plus en plus sur des problématiques d'architecture et de management opérationnel d'équipes, avec un rôle clef de référent technique au sein de la Direction Technique de notre client.


Profil recherché
A partir de 5 années d'expérience en tant que développeur Full Stack avec un excellent niveau sur les technologies Javascript, SQL/Postgre SQL, HTML/CSS et Framework Vue.JS
Idéalement une 1ère expérience du management d'une équipe (reserrée) de développeurs
Sens de l'entraide, du travail en équipe et du partage des connaissances
Goût prononcé pour l’innovation et la veille technologique
il y a 9 jours
- Continuer pour postuler
Signaler cette offre d'emploi",07/10/2019,developer,Nantes,16/10/2019,vjk=9bc4165d83b248f9,vide,cdi
Développeur back-end PHP (DSI) - H/F,Seyos,Nantes (44),30 000 € - 45 000 € par an,"Nantes (44)
Temps plein, CDI
30 000 € - 45 000 € par an
Seyos est un cabinet de recrutement spécialisé dans les métiers de l'IT. Nous proposons aux candidats des opportunités professionnelles uniquement au sein de clients finaux : éditeurs de logiciels, startups, DSI.

Notre client est un fabricant 100% français d'interphones et de solutions de contrôle d'accès, 200 collaborateurs.

Actuellement en pleine croissance et dans de le but de proposer de nouveaux produits innovants, notre client recherche un(e) développeur PHP afin de renforcer son Bureau d'Etudes Techniques.

Localisation : Nantes (Gare-sud),
Rémunération : 30 000 - 45 000 Euros bruts / an,
Technos : PHP7, Slim, MySQL, CockRoachDb, JS.

Au sein du bureau d'études nantais composé de 15 personnes, vous intervenez sur l'intégralité du processus. Et vos missions seront les suivantes :

Analyse des besoins utilisateurs
Concevoir et développer de nouvelles fonctionnalités produit
Participer à la mise en production
Maintenance corrective et évolutive de l'existant
Votre profil :
Vous êtes désireux de rejoindre un client final
Vous disposez d'une première expérience en tant que développeur d'au moins 2 années
Vous maitrisez le langage PHP
Curieux et technophile, vous saurez être force de propositions au sein de l'équipe
Dynamique et réactif, vous souhaitez accompagné la croissance de la société
Les + : titres restaurant, intéressement et participation (1,5 mois de salaire), séminaires, hiérarchie horizontale.

N'hésitez pas à contacter Elisabeth MOUSSY, en charge de ce poste.
il y a 13 jours
- Continuer pour postuler
Signaler cette offre d'emploi",03/10/2019,developer,Nantes,16/10/2019,vjk=87e87a6894ba9e24,vide,cdi
Développeur Back end Node.JS H/F,EXTERNATIC,Nantes (44),vide,"Nantes (44)
CDI
DESCRIPTION DE L'OFFRE
L'entreprise:
Cette startup spécialisée dans le domaine de la 3D, de la Réalité augmentée / Réalité virtuelle développe des solutions pour des acteurs Grands comptes.
Société innovante située en plein centre de Nantes, elle place les nouvelles technologies au service de ses clients dans un contexte open source.
Pour renforcer son équipe, elle cherche un Développeur Backend Node.JS (H/F).

Vos missions:
Avec l'appui du Lead Technique et du Product Owner, vous aurez pour objectif:
Avec un socle technique en place, d'assurer le construction et l'évolution de la plateforme SaaS
Spécifier, architecturer, implémenter, tester, livrer et monitorer
Travailler sur un mode collaboratif, vous devrez développer et améliorer l'utilisation des données au sein de l'équipe
Le tout dans la perspective d'augmenter significativement le nombre d'utilisateurs.
Stack Technique: JS / Node.JS / Docker / PostgreSQL / Cloud (AWS, Azure...), Unity 3D

Les + :
Locaux très sympa en plein coeur de Nantes
Equipe de passionnés et expérimentés actifs dans l'écosystème
Plan Epargne Entreprise

Eléonore BOCQUET chez Externatic:

Mes petit plus:
-je ne suis pas de formation RH - donc ne me voyez pas comme la recruteuse classique ;-)
mon passé professionnel me permet d'être dotée d'un bon réseau.
je ne suis pas là pour votre promettre la lune mais là pour vous aider sur la base de vos souhaits d'évolution de carrière.

PROFIL REQUIS
Vous êtes issu d'une formation BAC+5 en informatique, vous justifiez d'une expérience réussie de Développement Node.JS.
Vous êtes quelqu'un de passionné et méticuleux. Produire un code de qualité et scalable fait partie de vos priorités.
Vous êtes quelqu'un d'engagé et souhaitez vous investir avec assiduité sur un projet d'équipe avec une vraie expertise métier.
il y a 11 jours
- Continuer pour postuler
Signaler cette offre d'emploi",05/10/2019,developer,Nantes,16/10/2019,vjk=187d326e30f8e516,vide,cdi
Développeur Front-End H/F,GINGERMINDS,Nantes (44),vide,"Nantes (44)
L’AGENCE
Gingerminds est une agence digitale nantaise spécialisée en B2B depuis 2005.
Nous mettons notre expertise globale (UX/UI, Développement, Webmarketing, …) au service de projets stimulants et innovants pour Michelin, Saint-Gobain, Manitou, Pileje Group, Fija Group, Akena Véranda, …
Convaincus par nos méthodes (hiérarchie horizontale, agilité, flexibilité, …) et nos valeurs (bienveillance, autonomie, confiance), nous associons croissance continue et maîtrisée avec une ambiance studieuse mais décontractée.
Fort de nos 35 collaborateurs et au sein de notre équipe de 10 développeurs, il/elle aura pour mission d’assurer le développement de multiples projets (applications, objets connectés, sites web, outils d’aide à la vente, extranet, …) en mode Agile et en collaboration avec l’équipe projet (KAM, PO, Designer, …)
LE CADRE
Afin d’avoir toujours une longueur d’avance, nous avons mis en place des meetup internes sur la veille, la formation et partageons régulièrement des moments sympas autour d’apéros, jeux de société, parties de baby-foot, …
Nous possédons des avantages tels que des tickets restaurant, des journées de repos compensatoires, la possibilité d’effectuer du télétravail, …
Le poste est à pourvoir dès maintenant, dans nos nouveaux locaux, toujours à Nantes (quartier Chantenay).
AUTRES INFOS
Disponibilité : immédiate ou rapide
Type d’emploi : Temps plein, CDD, CDI
Découvrez notre événement annuel en vidéo : #instants
LE PROFIL
Avec une expérience de 2 ans minimum, le/la candidat(e) devra connaître absolument :
HTML5
CSS (SCSS)
Javascript (à minima des bases en ECMAScript)
Au moins 1 framework JS (VueJs, Angular, React)
Notre stack actuel est basé sur :
Framework PHP Laravel
Framework VueJS pour le front
CMS Drupal 8
Avoir des connaissances spécifiques sur ces outils (ou équivalent : Drupal 8, Symfony, React/Angular, WordPress) serait un vrai plus. Quel que soit le parcours scolaire ou professionnel, nous attachons une réelle importance à la personnalité du candidat et à ses capacités. Nous façonnons également le poste aux souhaits du développeur, dans la mesure du possible.
LA MISSION
Participer au développement d’applications web, applications mobiles, applications métiers, sites de marque, extranet, …
Etre capable d’intégrer une maquette graphique from scratch
Optimiser les performances, être soucieux des bonnes pratiques, …
il y a 20 jours
Signaler cette offre d'emploi",26/09/2019,developer,Nantes,16/10/2019,vjk=3ed999c4fb911c07,vide,cdi
Développeur Front End JavaScript F/H,NEO SOFT SERVICES,Nantes (44),vide,"Nantes (44)
CDI
Dans le cadre de la création, conception et développement de sites publics ou applicatifs, vous serez sous la responsabilité d'un chef de projet pour développer des applications utilisant les différentes technologies web.

En parallèle, vous interviendrez sur la rédaction des documents techniques et fonctionnels liés aux projets ainsi que la qualification des applications (tests fonctionnels, de charge et de non régression).
Profil recherché De formation supérieure, vous disposez d’une expérience d’au minimum 2 anS qui vous a permis de maitriser les compétences nécessaires pour ce poste.

Maîtrise du langage de développement JavaScript et Framework Angular2

Néo-Soft est une société à taille humaine, nous recherchons donc de futurs collaborateurs motivés souhaitant s’investir avec nous dans notre développement !
Entreprise Douze ans après sa création, le groupe Néo-Soft est reconnu pour l’expertise de ses 1150 consultants et de ses 14 agences de proximité. Néo-Soft est une société de Conseil en informatique et technologies spécialisée dans 4 domaines principaux : • Conseil & Gestion de projets • Domaine applicatif • Infrastructures & Réseaux • Cybersécurité avec notre filiale dédiée Cogital Nous nous mobilisons au quotidien pour le bien-être de nos collaborateurs, une démarche à nouveau récompensée par le label LUCIE (RSE) en 2016 et l'obtention du label Happy At Work 2018. Cette année, Néo-Soft recrute 400 personnes.

Notre agence Nantaise existe depuis 2006 et compte aujourd’hui près de 100 consultants. Ces derniers bénéficient d’un bassin d’emploi dynamique en travaillant avec nos clients Grands Comptes mais aussi avec les PME et Startups locales.

Notre nouveau QG situé sur l’île de Nantes nous permet d’accueillir trois plateaux techniques et surtout d'offrir à nos ingénieurs un espace de travail qui leur ressemble où règne bonne ambiance et bel esprit collectif.

Aujourd'hui et plus que jamais, nos consultants sont au cœur de notre modèle. L’équipe d'encadrement vous accompagne avec souplesse et réactivité, au-delà des points de suivi, d’autres rassemblements plus informels sont menés par nos ambassadeurs (peut-être bientôt vous !) : Devfest, Breizhcamp, Dèj’ Tech ou évènements sportifs pour les plus courageux !

Nos ambitions pour 2018 reposent sur la confirmation de notre savoir-faire en offre structurée et sur la conquête de nouvelles missions chez nos partenaires startups/PME.

Plus qu’une compétence technique, nous recherchons une personnalité, un esprit vif et un brin d’humour pour coller à l’esprit de notre agence nantaise !
Apec.fr - il y a 20 jours
- Continuer pour postuler
Signaler cette offre d'emploi",26/09/2019,developer,Nantes,16/10/2019,vjk=ed607b78f243c312,vide,cdi
Assistant développeur Back-End (H/F),OUI.sncf,Nantes (44),vide,"Nantes (44)
Stage
Intégration dans l'une des trois équipes agiles de l'application OUI.sncf. En l'occurrence, il s'agit de l'équipe en charge du backend JAVA composée de tous les métiers nécessaires à la livraison du produit (développeurs, architectes, intégrateurs, testeurs de charges, ops, ...). Cette autonomie permet de mettre en place des bonnes pratiques agiles et DevOps concrètes: Itération de 2 semaines, Code Review, Pair-Review, Pair-Programming, TDD, tests autos/BDD, test de performances et de charges, ...

Vous concevez des solutions pour répondre au besoin des Product Owners
Vous réalisez des User Story, vous assurez le déploiement en continu de votre application, vous faites tout pour avoir une production fiable, monitorée et rapide. Bref, vous aimez la variété de votre métier
Le jour J (mise en production, incidents, etc.), vous êtes disponible pour l’équipe et saurez analyser rapidement des remontées variées
Vous participez activement à la vie de l’équipe. Vous êtes proactif pour tout ce qui concerne les cérémonies agiles (DSM, rétro, démo, ...) ainsi que force de proposition de l'amélioration continue déjà portée au sein de cette équipe et des bonnes pratiques qui sont suivies

De formation BAC+5 en école d'ingénieur, vous disposez idéalement d'une expérience dans le domaine (stage/alternance),
Notre environnement technique :
Notre stack technique, en fonction des projets, tourne autour des technos suivantes (mais est en constante évolution) :
Java8, Spring 4 (IOC, Springboot, MVC)
Industrialisation : Jenkins, Maven, Git
Hystrix, Grafana, Kibana, puppet,Rundeck,...
il y a 19 jours
- Continuer pour postuler
Signaler cette offre d'emploi",27/09/2019,developer,Nantes,16/10/2019,vjk=716c0ec12dad39c7,vide,stage
Développeur Front End F/H,WEENAT,Nantes (44),vide,"Nantes (44)
CDI
Weenat recherche actuellement un

développeur

Front End

, basé à Nantes, afin de participer aux développements de nos nouveaux produits, de la conception à la mise en production. Intégré à la team

Recherche & Innovation

, vos missions seront les suivantes

:

Développer des nouvelles fonctionnalités au sein de l’application web et native,

Mettre en place la stratégie de tests,

Travailler en collaboration avec les développeurs backend pour l’intégration de nouvelles API,

Participer de façon proactive à l’amélioration des produits.
Profil recherché Vous maîtrisez la

stack React/Redux

(

React-Native

est un plus),

Vous avez au moins 2 ans d’expérience à un poste similaire,

Vous avez une sensibilité au

design

et à

l’ergonomie

d’applications

web

et

mobile

,

Vous faites preuve de rigueur dans vos méthodes de développement,

Vous êtes familiarisé avec les méthodes agiles, et cultivez le

contact avec les utilisateurs

.

Votre plus grande force est votre motivation et votre envie de vous investir dans l’aventure Weenat !
Entreprise Weenat fournit aux agriculteurs des solutions météo mobiles, connectées et simple d’utilisation.

Grâce à son expertise des données météo et des paramètres du sol, elle accompagne leurs prises de décision quotidiennes, du semis à la récolte.

Au plus près des territoires, une équipe de 20 personnes travaille au développement d’une gamme complète de capteurs connectés reliés à une application mobile permettant à l’agriculteur de gérer au mieux ses ressources en optimisant sa rentabilité, son temps, et son impact environnemental.

Vous cherchez un poste stimulant, au sein d’une équipe dynamique et dans un environnement de travail innovant ? Vous souhaitez mettre votre expérience au service d’un projet ayant pour but d’améliorer le quotidien des agriculteurs ? Rejoignez-nous !
Apec.fr - il y a 14 jours
- Continuer pour postuler
Signaler cette offre d'emploi",02/10/2019,developer,Nantes,16/10/2019,vjk=579e79655f61b36f,vide,cdi
Développeur Front-end - Angular expérimenté F/H,ASYS,Nantes (44),vide,"Nantes (44)
CDI
Dans le cadre de la réécriture de notre Front-End en Microservices, nous recrutons un(e) Développeur Front-end expérimenté et qui souhaite évoluer vers du Full-Stack pour renforcer une équipe de 8 personnes organisée en Feature Team Agile / Scrum.

Au sein de l’équipe R&D basée à Nantes, vos missions principales consistent à :

Estimer avec l’équipe les User Stories à développer

Réaliser les travaux de conception et de développement en garantissant la bonne intégration de la fonctionnalité dans le reste de la solution logicielle

Effectuer des revues de code croisées

Etre force de proposition sur les choix d'architecture technique

Ecriture de tests unitaires, d’intégration et End To End correspondant

Formaliser les bonnes pratiques et les diffuser en interne via le WIKI interne (Confluence)

Nous vous offrons la possibilité de capitaliser sur vos qualités professionnelles et personnelles et d'évoluer dans un environnement dynamique où la société ASYS est à la pointe sur les nouvelles technologies Web.
Profil recherché Issu(e) d'une formation supérieure en Informatique BAC+5 et une expérience de 3 ans minimum, vous êtes passionné(e) et avez envie de vous investir dans des projets personnels (création de sites web, développement d’applications), ou êtes un(e) candidat(e) ayant acquis un excellent bagage technique grâce à une première expérience.

Vous avez de réelles aptitudes relationnelles, de bonnes qualités d'écoute et d'analyse. Vous avez le sens de l'organisation, vous faites preuve d'initiative et de rigueur. Appréciant le travail en équipe, vous faites preuve d'une grande capacité d'adaptation.

De bonnes connaissances en HTML5, CSS3, javascript sont indispensables. Vous maîtriser également les normes du W3C et connaissez les différentes spécificités des navigateurs actuels.

Compétences clés recherchées :
Framework javascript Angular 8+

HTML 5 / CSS 3 (Sass)

Responsive Design

Web service, REST

Base de données SQL (Oracle, SQLServer, Postgres)

SCM (Git / GitHub)

Agilité : DDD/TDD/XP/DevOps/Scrum

Compétences appréciées :
Node.js

Java et / ou C#

Jira / Confluence

Automatisation des tests & Frameworks de tests (Mocha, Cucumber, Selenium)

Outils de build (Npm, Webpack...) et d’intégration continue (Jenkins, Sonar …)

Docker, Kubernetes ...

Architectures micro-services & Saas

Cloud Computing (Amazon AWS, Azure, Google Cloud, Oracle Cloud …)
Entreprise Asys est éditeur et intégrateur de solutions pour la gestion des temps & des activités et la planification.

Nous proposons, aux travers de deux logiciels Chronos et So’Horsys, des solutions permettant à nos clients de gérer les temps d’activité des leurs collaborateurs, via des outils permettant de poser des jours de congés, RTT, mais également de contrôler les heures supplémentaires. Nous proposons également à nos clients des outils d’aide à la planification de ressources dans le respect du code du travail, des conventions collectives, des accords de branches…)

En 2018, Asys réalise un chiffre d'affaires de 11M€ avec plus de 120 collaborateurs.

Notre projet d’entreprise repose sur une recherche permanente d’excellence et d’innovation au travers de nos solutions et services, tournés vers la satisfaction de nos clients.

Notre expertise s’appuie sur le savoir-faire et l’expérience de nos équipes. Notre esprit d’entreprise rassemble des femmes et des hommes impliqués et entreprenants.
Apec.fr - il y a 19 jours
- Continuer pour postuler
Signaler cette offre d'emploi",27/09/2019,developer,Nantes,16/10/2019,vjk=5facdac4e063a0a6,vide,cdi
Développeur front-end Angular 6 confirmé (éditeur de logicie...,Seyos,Nantes (44),43 000 € - 50 000 € par an,"Nantes (44)
Temps plein, CDI
43 000 € - 50 000 € par an
Seyos est un cabinet de recrutement spécialisé dans les métiers de l'IT. Nous proposons aux candidats des opportunités professionnelles uniquement au sein de clients finaux : éditeurs de logiciels, startups, DSI.

Innover à la manière d'une start-up tout en vous appuyant sur les moyens et la structure de travail d'une entreprise internationale C'est le projet que vous propose notre client, un éditeur de solutions nantais dont les outils permettent l'optimisation du pilotage de la supply-chain et ce à l'échelle internationale.

Participez à leur croissance en rejoignant une équipe d'experts techniques qui travaillent sur la refonte de leurs solutions.

Localisation : Nantes-Nord
Rémunération : 43 000 - 50 000 Euros bruts / an
Technos : Angular, PostgreSQL, Git, Unix, Docker

Au sein du département R&D/Méthodes, avec une équipe d'une dizaine de développeurs, vous menez la R&D sur les futures versions des solutions et vos missions sont :

L'analyse du besoin métier, la rédaction des spécifications fonctionnelles et techniques
La conception technique et le développement des solutions
L'amélioration des normes de développements
Évangélisation sur les bonnes pratiques
Profil :
Vous disposez d'une expérience significative sur Angular / Typescript
Vous avez mené des projets de conception et d'architecture logicielle
Vous êtes force de proposition et souhaitez faire bouger les lignes
Les + :
Innovation
Rémunération attractive : intéressement + participation
Contexte international

N'hésitez pas à contacter François Le Saux, Consultant Seyos en charge de ce recrutement.
il y a 14 jours
- Continuer pour postuler
Signaler cette offre d'emploi",02/10/2019,developer,Nantes,16/10/2019,vjk=69f5a04c0f00ca40,confirmé,cdi
